Distance Group,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Unit Symbol
Mid,09/14/2006 12:00 PM,,,,,,0.285,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2007 09:45 AM,,,,,,0.141,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,0.162,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/05/2008 12:15 PM,,,,,,0.665,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/17/2009 09:25 AM,,,,,,0.319,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/17/2009 04:15 PM,,,,,,0.176,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,0.415,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/31/2010 03:45 PM,,,,,,0.128,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/01/2011 08:30 AM,,,,,,0.168,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,0.366,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2012 03:45 PM,,,,,,0.346,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,0.1,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/28/2013 01:10 PM,,,,,,0.132,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,0.163,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2014 04:00 PM,,,,,,0.05,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,0.37,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/29/2015 07:30 AM,,,,,,0.1,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,0.2,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,0.21,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2016 11:45 AM,,,,,,0.28,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,0.19,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/13/2017 12:00 PM,,,,,,0.31,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/25/2017 07:45 AM,,,,,,0.19,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2020 10:40 AM,,,,,,0.08,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2021 03:15 PM,,,,,,0.2,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/16/2022 07:20 AM,,,,,,0.15,,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/24/2003 12:00 PM,,,,,,,1.2,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/26/2004 12:00 PM,,,,,,,0.00726,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/24/2004 03:05 PM,,,,,,,0.0059,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/22/2005 12:00 PM,,,,,,,0.0312,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/14/2006 12:00 PM,,,,,,,0.006,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2007 09:45 AM,,,,,,,0.0012,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,,0.02,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/05/2008 12:15 PM,,,,,,,0.0025,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/17/2009 09:25 AM,,,,,,,0.186,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/17/2009 04:15 PM,,,,,,,0.006,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,,0.0068,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/31/2010 03:45 PM,,,,,,,0.0053,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/01/2011 08:30 AM,,,,,,,0.035,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,,0.1,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2012 03:45 PM,,,,,,,0.0021,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,,0.1,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/28/2013 01:10 PM,,,,,,,0.0174,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,,0.1,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2014 04:00 PM,,,,,,,0.004,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,,0.013,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/29/2015 07:30 AM,,,,,,,0.03,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,0.032,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,,0.012,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2016 11:45 AM,,,,,,,0.035,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,,0.024,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/13/2017 12:00 PM,,,,,,,0.004,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/25/2017 07:45 AM,,,,,,,0.02,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2020 10:40 AM,,,,,,,0.02,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2021 03:15 PM,,,,,,,0.02,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/16/2022 07:20 AM,,,,,,,0.02,,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/24/2003 12:00 PM,,,,,,,,1.7,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/26/2004 12:00 PM,,,,,,,,0.143,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/24/2004 03:05 PM,,,,,,,,0.0314,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/22/2005 12:00 PM,,,,,,,,0.037,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/30/2005 08:55 AM,,,,,,,,0.0485,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2006 12:00 PM,,,,,,,,0.055,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/14/2006 12:00 PM,,,,,,,,0.0761,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2007 09:45 AM,,,,,,,,0.0801,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,,,0.0895,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/05/2008 12:15 PM,,,,,,,,0.0722,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/17/2009 09:25 AM,,,,,,,,0.581,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/17/2009 04:15 PM,,,,,,,,0.0291,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,,,0.0137,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/31/2010 03:45 PM,,,,,,,,0.0409,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/01/2011 08:30 AM,,,,,,,,0.0354,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,,,0.1,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2012 03:45 PM,,,,,,,,0.0123,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,,,0.1,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/28/2013 01:10 PM,,,,,,,,0.0198,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,,,0.1,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2014 04:00 PM,,,,,,,,0.008,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,,,0.014,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/29/2015 07:30 AM,,,,,,,,0.03,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,,0.032,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,,,0.043,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2016 11:45 AM,,,,,,,,0.484,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,,,0.025,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/13/2017 12:00 PM,,,,,,,,0.058,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/25/2017 07:45 AM,,,,,,,,0.021,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2020 10:40 AM,,,,,,,,0.005,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2021 03:15 PM,,,,,,,,0.062,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/16/2022 07:20 AM,,,,,,,,0.041,,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/24/2003 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/26/2004 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/22/2005 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/14/2006 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,,,,0.05,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,,,,0.009,,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,,,0.64,,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,07/19/2016 12:00 PM,,,,,,,,,0.65,,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/20/2016 12:00 PM,,,,,,,,,0.42,,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/13/2017 12:00 PM,,,,,,,,,0.49,,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/18/2021 03:15 PM,,,,,,,,,0.61,,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/24/2003 12:00 PM,,,,,,,,,,2.6,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,07/26/2004 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,07/22/2005 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/14/2006 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/11/2007 12:00 PM,,,,,,,,,,1.2,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/18/2009 12:00 PM,,,,,,,,,,1.3,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/10/2011 12:00 PM,,,,,,,,,,0.6,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/08/2012 12:00 PM,,,,,,,,,,1.0,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/24/2003 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/26/2004 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/22/2005 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/14/2006 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,,,,,0.05,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,,,,,0.008,,,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/17/2009 09:25 AM,,,,,,,,,,1.42,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/17/2009 04:15 PM,,,,,,,,,,1.22,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/31/2010 03:45 PM,,,,,,,,,,0.08,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/01/2011 08:30 AM,,,,,,,,,,0.71,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/26/2012 03:45 PM,,,,,,,,,,0.768,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/28/2013 01:10 PM,,,,,,,,,,1.1,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/07/2013 12:00 PM,,,,,,,,,,0.88,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/18/2014 04:00 PM,,,,,,,,,,1.02,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/11/2014 12:00 PM,,,,,,,,,,0.74,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/29/2015 07:30 AM,,,,,,,,,,0.74,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/29/2015 07:30 AM,,,,,,,,,,0.63,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/15/2016 12:00 PM,,,,,,,,,,0.95,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,07/19/2016 12:00 PM,,,,,,,,,,0.73,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/26/2016 11:45 AM,,,,,,,,,,0.78,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/20/2016 12:00 PM,,,,,,,,,,0.57,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/13/2017 12:00 PM,,,,,,,,,,1.16,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/25/2017 07:45 AM,,,,,,,,,,0.71,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/18/2021 03:15 PM,,,,,,,,,,1.0,,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/28/2013 01:10 PM,,,,,,,,,,,0.064,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/18/2014 04:00 PM,,,,,,,,,,,0.083,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/29/2015 07:30 AM,,,,,,,,,,,0.024,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/15/2016 12:00 PM,,,,,,,,,,,0.378,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,07/19/2016 12:00 PM,,,,,,,,,,,0.04,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/26/2016 11:45 AM,,,,,,,,,,,0.031,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,09/20/2016 12:00 PM,,,,,,,,,,,0.021,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/13/2017 12:00 PM,,,,,,,,,,,0.2,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/25/2017 07:45 AM,,,,,,,,,,,0.03,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,08/18/2021 03:15 PM,,,,,,,,,,,0.075,,,,,,,,,,,,,,,KEARL LAKE,ng/L
Mid,03/24/2003 12:00 PM,,,,,,,,,,,,0.5,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/26/2004 12:00 PM,,,,,,,,,,,,0.178,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/24/2004 03:05 PM,,,,,,,,,,,,0.02,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/22/2005 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/14/2006 12:00 PM,,,,,,,,,,,,0.06,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2007 09:45 AM,,,,,,,,,,,,0.0158,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,,,,,,,0.073,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/05/2008 12:15 PM,,,,,,,,,,,,0.005,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/17/2009 09:25 AM,,,,,,,,,,,,0.047,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/17/2009 04:15 PM,,,,,,,,,,,,0.151,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,,,,,,,0.167,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/31/2010 03:45 PM,,,,,,,,,,,,0.012,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/01/2011 08:30 AM,,,,,,,,,,,,0.0633,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,,,,,,,0.1,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2012 03:45 PM,,,,,,,,,,,,0.005,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,,,,,,,0.1,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/28/2013 01:10 PM,,,,,,,,,,,,0.124,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,,,,,,,0.244,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2014 04:00 PM,,,,,,,,,,,,0.006,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,,,,,,,0.023,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/29/2015 07:30 AM,,,,,,,,,,,,0.006,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,,,,,,0.362,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,,,,,,,0.196,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2016 11:45 AM,,,,,,,,,,,,0.006,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,,,,,,,0.006,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/13/2017 12:00 PM,,,,,,,,,,,,0.17,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/25/2017 07:45 AM,,,,,,,,,,,,0.12,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2020 10:40 AM,,,,,,,,,,,,0.23,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2021 03:15 PM,,,,,,,,,,,,0.27,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/16/2022 07:20 AM,,,,,,,,,,,,0.33,,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/24/2003 12:00 PM,,,,,,,,,,,,,1.0,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/26/2004 12:00 PM,,,,,,,,,,,,,0.183,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/24/2004 03:05 PM,,,,,,,,,,,,,0.06,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/22/2005 12:00 PM,,,,,,,,,,,,,0.0751,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/30/2005 08:55 AM,,,,,,,,,,,,,0.26,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2006 12:00 PM,,,,,,,,,,,,,0.106,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/14/2006 12:00 PM,,,,,,,,,,,,,0.172,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/23/2007 09:45 AM,,,,,,,,,,,,,0.095,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2007 12:00 PM,,,,,,,,,,,,,0.074,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/05/2008 12:15 PM,,,,,,,,,,,,,0.0345,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/17/2009 09:25 AM,,,,,,,,,,,,,0.048,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/17/2009 04:15 PM,,,,,,,,,,,,,0.153,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2009 12:00 PM,,,,,,,,,,,,,0.169,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/31/2010 03:45 PM,,,,,,,,,,,,,0.0121,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/01/2011 08:30 AM,,,,,,,,,,,,,0.0751,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/10/2011 12:00 PM,,,,,,,,,,,,,0.1,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2012 03:45 PM,,,,,,,,,,,,,0.005,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/08/2012 12:00 PM,,,,,,,,,,,,,0.1,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/28/2013 01:10 PM,,,,,,,,,,,,,0.125,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/07/2013 12:00 PM,,,,,,,,,,,,,0.278,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2014 04:00 PM,,,,,,,,,,,,,0.008,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/11/2014 12:00 PM,,,,,,,,,,,,,0.024,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/29/2015 07:30 AM,,,,,,,,,,,,,0.008,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,,,,,,,0.472,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,07/19/2016 12:00 PM,,,,,,,,,,,,,0.319,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/26/2016 11:45 AM,,,,,,,,,,,,,0.008,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/20/2016 12:00 PM,,,,,,,,,,,,,0.008,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/13/2017 12:00 PM,,,,,,,,,,,,,0.589,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/25/2017 07:45 AM,,,,,,,,,,,,,0.19,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/18/2020 10:40 AM,,,,,,,,,,,,,0.22,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,08/18/2021 03:15 PM,,,,,,,,,,,,,0.34,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,09/16/2022 07:20 AM,,,,,,,,,,,,,0.56,,,,,,,,,,,,,KEARL LAKE,µg/l
Mid,03/15/2016 12:00 PM,,,,,,,,,,,,,,1.7,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,07/19/2016 12:00 PM,,,,,,,,,,,,,,1.0,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/20/2016 12:00 PM,,,,,,,,,,,,,,0.89,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,03/13/2017 12:00 PM,,,,,,,,,,,,,,1.4,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/18/2020 10:40 AM,,,,,,,,,,,,,,1.3,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,08/18/2021 03:15 PM,,,,,,,,,,,,,,0.84,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/16/2022 07:20 AM,,,,,,,,,,,,,,1.9,,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/27/2000 12:00 PM,,,,,,,,,,,,,,,0.42,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/13/2001 12:00 PM,,,,,,,,,,,,,,,0.7,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/04/2002 12:00 PM,,,,,,,,,,,,,,,0.45,,,,,,,,,,,KEARL LAKE,mg/l
Mid,08/31/2003 12:00 PM,,,,,,,,,,,,,,,1.38,,,,,,,,,,,KEARL LAKE,mg/l
Mid,06/17/2004 02:30 PM,,,,,,,,,,,,,,,1.0,,,,,,,,,,,KEARL LAKE,mg/l
Mid,07/14/2004 09:15 AM,,,,,,,,,,,,,,,1.02,,,,,,,,,,,KEARL LAKE,mg/l
Mid,08/24/2004 03:05 PM,,,,,,,,,,,,,,,1.25,,,,,,,,,,,KEARL LAKE,mg/l
Mid,09/25/2004 01:10 PM,,,,,,,,,,,,,,,1.52,,,,,,,,,,,KEARL LAKE,mg/l
Mid,04/07/2005 08:00 AM,,,,,,,,,,,,,,,2.03,,,,,,,,,,,KEARL LAKE,mg/l
